customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
1403-LKLIK,Female,0,Yes,Yes,33,"One year",No,"Mailed check",20.10,579.40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1406-PUQVY,Male,0,No,Yes,1,Month-to-month,Yes,"Electronic check",49.90,49.90,Yes,No,DSL,No,Yes,No,No,No,No,"No"
1407-DIGZV,Female,0,Yes,Yes,3,"Two year",No,"Mailed check",19.10,52.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1409-PHXTF,Male,1,Yes,No,54,"Two year",Yes,"Electronic check",110.45,6077.75,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1410-RSCMR,Male,0,Yes,Yes,7,Month-to-month,Yes,"Credit card (automatic)",71.35,515.75,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,"No"
1414-YADCW,Male,0,Yes,No,70,"Two year",No,"Bank transfer (automatic)",84.60,5706.20,Yes,No,"Fiber optic",Yes,Yes,No,Yes,No,No,"No"
1415-YFWLT,Female,1,No,No,1,Month-to-month,Yes,"Electronic check",89.30,89.30,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Yes
1421-HCERK,Male,1,Yes,No,30,Month-to-month,Yes,"Bank transfer (automatic)",105.70,3181.80,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,No,"No"
1422-DGUBX,Male,0,Yes,No,32,"One year",Yes,"Electronic check",79.25,2619.15,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"No"
1423-BMPBQ,Female,0,Yes,Yes,1,Month-to-month,Yes,"Mailed check",19.00,19.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1427-VERSM,Female,0,Yes,No,56,Month-to-month,Yes,"Electronic check",98.70,5669.50,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
1428-GTBJJ,Male,0,No,No,11,Month-to-month,Yes,"Electronic check",74.55,824.75,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Yes
1428-IEDPR,Male,0,No,No,52,"Two year",Yes,"Electronic check",109.30,5731.40,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"No"
1429-UYJSV,Female,0,No,No,12,"One year",No,"Mailed check",19.70,260.90,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1430-SFQSA,Male,0,No,No,29,"One year",No,"Mailed check",35.60,1072.60,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"No"
1431-AIDJQ,Male,0,Yes,Yes,33,"Two year",No,"Credit card (automatic)",82.10,2603.10,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"No"
1431-CYWMH,Female,0,Yes,Yes,22,Month-to-month,No,"Bank transfer (automatic)",19.05,454.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1432-FPAXX,Female,0,No,No,29,Month-to-month,Yes,"Electronic check",30.60,856.35,No,"No phone service",DSL,No,Yes,No,No,No,No,Yes
1436-ZMJAN,Female,0,Yes,No,10,Month-to-month,Yes,"Credit card (automatic)",67.80,653.15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,"No"
1439-LCGVL,Female,0,Yes,No,26,"One year",No,"Mailed check",19.20,459.60,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1442-BQPVU,Female,0,No,No,13,Month-to-month,No,"Electronic check",29.15,357.15,No,"No phone service",DSL,No,Yes,No,No,No,No,"No"
1442-OKRJE,Male,0,Yes,Yes,66,"One year",Yes,"Bank transfer (automatic)",103.15,7031.30,Yes,No,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"No"
1444-VVSGW,Male,0,Yes,No,70,"One year",No,"Credit card (automatic)",115.65,7968.85,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes
1447-GIQMR,Male,0,Yes,No,1,Month-to-month,Yes,"Electronic check",69.15,69.15,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1447-PJGGA,Female,0,No,No,57,"Two year",Yes,"Electronic check",95.25,5464.65,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
1448-CYWKC,Female,0,Yes,Yes,58,"One year",Yes,"Credit card (automatic)",105.20,6225.40,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"No"
1448-PWKYE,Male,0,Yes,Yes,1,Month-to-month,No,"Electronic check",80.00,80.00,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Yes
1449-XQEMT,Male,0,No,No,3,Month-to-month,Yes,"Mailed check",19.80,58.15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
